mail_id,gonderen_ad,konu,govde,kategori,aciliyet,tarih
932,Anonim,Ürün sorunu: Üzerinde çizik gibi ip kaçmış gibi bi iz var iade,Üzerinde çizik gibi ip kaçmış gibi bi iz var iade,teknik,1,2026-04-18 19:57
933,Anonim,Yanlış ürün: Boyu crop gibi hiç resim gibi durmuyor,Boyu crop gibi hiç resim gibi durmuyor,iade,1,2026-04-20 19:57
934,Anonim,Yanlış ürün: Kesınlıkle bu fıyatı haketmıyor,Kesınlıkle bu fıyatı haketmıyor,iade,1,2026-03-28 19:57
935,Anonim,İade talebi: Ürün bence bahsedildiği gibi degil kesinlikle kalı...,Ürün bence bahsedildiği gibi degil kesinlikle kalın kumaş filan demis ama normal bir kumaşı var,iade,1,2026-03-28 19:57
936,Hatice Özdemir,Fatura bilgileri,"İyi günler, faturada şirket bilgilerimi güncellemek istiyorum. Yeni vergi numaramı nereden bildirebilirim?

İyi günler dilerim,
Hatice Özdemir",fatura,1,2026-04-15 10:35
937,Fatma Kaya,Ürün TEHLİKELİ,"Aldığım robot süpürge kullanırken kıvılcım çıkardı, neredeyse yangın çıkıyordu! Çocuğumun yanında kullanıyordum, bir şey olsa kim sorumlu olacaktı? Bu ürün geri çağrılmalı!!

İyi günler dilerim,
Fatma Kaya",teknik,5,2026-04-25 10:35
938,Anonim,İade talebi: merhaba iyi günler maalesef ben etek sipariş ettim...,merhaba iyi günler maalesef ben etek sipariş ettim elbise geldi nasıl böyle karışıklık oluyor anlamıyorum lütfen yardımcı olur musunuz,iade,1,2026-04-24 19:57
939,Anonim,"Değişim: Yanlış ürünü yollamışlar, ama tebrikler yırtmaçtan...","Yanlış ürünü yollamışlar, ama tebrikler yırtmaçtan tutturmuşsunuz 😂",iade,2,2026-03-01 19:57
940,Anonim,Arıza: Ürünü yanık göndermişler ürünün etiketi bile yok y...,Ürünü yanık göndermişler ürünün etiketi bile yok yeni değil helal etmiyorum tavsiye hiç etmiyorum,teknik,5,2026-03-12 19:57
941,Anonim,Arıza: bir kolunun düğmesi kopuk geldi,bir kolunun düğmesi kopuk geldi,teknik,1,2026-04-03 19:57
942,Anonim,Değişim: Görseldeki gömlekle hiç alakası yok ketende değil...,Görseldeki gömlekle hiç alakası yok ketende değil tavsiye etmiyorum,iade,1,2026-03-25 19:57
943,Hüseyin Doğan,Ürün arızalı,Aldığım kahve makinesi ilk açılışta çalıştı ama 2 gün sonra hiç açılmıyor. Tuşa basıyorum tepki vermiyor. Sipariş: SP883132,teknik,3,2026-04-15 10:35
944,Anonim,Arıza: Rengi aynı değil solmuş gibi,Rengi aynı değil solmuş gibi,teknik,1,2026-03-27 19:57
945,Anonim,Ürün sorunu: Gönderip göndermeme konusunda kararsız kaldım yamu...,Gönderip göndermeme konusunda kararsız kaldım yamuk dikilmiş ipleri çıkmıs,teknik,1,2026-04-17 19:57
946,Anonim,Ürün sorunu: yakası hatalı geldi,yakası hatalı geldi,teknik,1,2026-04-15 19:57
947,Hüseyin Doğan,Sipariş takibi,"İyi günler, sipariş ettiğim blender için kargo numarası tarafıma iletilmedi. Yardımcı olabilir misiniz? Sipariş no: SP911984

İyi günler dilerim,
Hüseyin Doğan

> Hüseyin Doğan şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,2,2026-04-02 10:35
948,Anonim,Arıza: İlk yıkamada taşları paslandı tüm gömleği mahvetti...,İlk yıkamada taşları paslandı tüm gömleği mahvetti böyle kötü bişey olamaz,teknik,1,2026-04-12 19:57
949,Ali Yıldız,İade kabul edilmedi,"İade ettiğim ürünüm 'kullanılmış' diye geri gönderildi. Oysa sadece denedim, etiketleri bile durmaktaydı. Bu kabul edilemez.

Teşekkürler,
Ali Yıldız
Tel: 05512838859",iade,4,2026-04-02 10:35
950,Anonim,İade talebi: en buyuk bedeni bile small beden gibi. iade ediyor...,en buyuk bedeni bile small beden gibi. iade ediyorum. gorseldeki urun xl,iade,3,2026-04-09 19:57
951,Emine Aydın,Fatura talebi,"Merhaba, SP526911 numaralı siparişim için e-fatura tarafıma ulaşmadı. Tekrar gönderebilir misiniz?",fatura,1,2026-03-28 10:35
952,Anonim,Yanlış ürün: Maalesef ürünüm gelmedi çok üzgünüm tamamen farklı...,Maalesef ürünüm gelmedi çok üzgünüm tamamen farklı bir ürün ile karşılaştım 😔,iade,1,2026-03-31 19:57
953,Anonim,Kalite şikayeti: Baskı hatalı geldi ürün,Baskı hatalı geldi ürün,teknik,1,2026-04-04 19:57
954,Anonim,Arıza: ben hayatımda bu kadar kalitesiz ve çirkin bir kıy...,ben hayatımda bu kadar kalitesiz ve çirkin bir kıyafeti ilk defa görüyorum . 30° ve 15 dk kısa programda geldiği hale kimse inanamadi. nasıl böyle olabilir. verdiğim paraya yazıklar olsun,teknik,1,2026-04-14 19:57
955,Anonim,Ürün sorunu: omuz kısmında yırtık geldi iade ...Fakat hala ince...,omuz kısmında yırtık geldi iade ...Fakat hala inceleniyormuş ...Para iademde dengesizlik var....Brm de onu inceliyorum....,teknik,3,2026-03-26 19:57
956,Anonim,Arıza: asla göründüğü gibi değiller...Şile bezi gibi tül...,asla göründüğü gibi değiller...Şile bezi gibi tül aynıı ilk defa alışveriş yapmadığım için güvendim ama değmezmiş gerçekten,teknik,1,2026-04-25 19:57
957,Anonim,Değişim: aslında gzl bir ürün boyu iyi ama eni aşırı derece...,aslında gzl bir ürün boyu iyi ama eni aşırı derecede geniş s beden aldm bana pek yakışmadı geri iade edicm,iade,1,2026-04-21 19:57
958,Gamze Çetin,Fatura bilgileri,"İyi günler, faturada şirket bilgilerimi güncellemek istiyorum. Yeni vergi numaramı nereden bildirebilirim?

Teşekkürler,
Gamze Çetin
Tel: 05324633834",fatura,2,2026-03-31 10:35
959,Anonim,Hatalı ürün: Kullanılmış ürün gönderildi. etiketi bile üstünde...,Kullanılmış ürün gönderildi. etiketi bile üstünde değil o yüZden iade.,teknik,1,2026-04-16 19:57
960,Anonim,Beden sorunu: uzun alakasız bir etek gönderilmiş,uzun alakasız bir etek gönderilmiş,iade,1,2026-02-28 19:57
961,Anonim,Arıza: Beğendiğim için iki rengini almıştım. Fakat bir ke...,Beğendiğim için iki rengini almıştım. Fakat bir kere giymemle hemen dikişi attı.,teknik,1,2026-03-27 19:57
962,Ahmet Çelik,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP140605 Tutar: 3299 TL

Saygılarımla,
Ahmet Çelik",kargo,5,2026-04-01 10:35
963,Anonim,"Hatalı ürün: hemen tiftiklenecek gibi duruyor, üzerinde tüyler...","hemen tiftiklenecek gibi duruyor, üzerinde tüyler vardı !",teknik,1,2026-03-28 19:57
964,Anonim,Ürün sorunu: lekeli ve defolu geldi dikişleri sökülmüş bii çok...,lekeli ve defolu geldi dikişleri sökülmüş bii çok yerinin hiç önermiyorum,teknik,2,2026-03-10 19:57
965,Burak Erdoğan,Sipariş takibi,"İyi günler, sipariş ettiğim kahve makinesi için kargo numarası tarafıma iletilmedi. Yardımcı olabilir misiniz? Sipariş no: SP112861

--
Burak Erdoğan",kargo,1,2026-03-28 10:35
966,Onur Yıldırım,Kargo şirketi rezalet,"yatak takımı siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!

> Onur Yıldırım şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,4,2026-04-20 10:35
967,Anonim,Değişim: merhaba yanlış ürün göndermişsiniz,merhaba yanlış ürün göndermişsiniz,iade,2,2026-04-03 19:57
968,Gamze Çetin,Kargo şirketi rezalet,"yatak takımı siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!

Teşekkürler,
Gamze Çetin
Tel: 05302935113",kargo,3,2026-04-09 10:35
969,Anonim,"Arıza: Gömleği çok beğenerek sipariş ettim, sizlerde keşk...","Gömleği çok beğenerek sipariş ettim, sizlerde keşke gönderim öncesi leke, deforme kontrolü yaparak kargolasaydınız. Tekrar sipariş edicem lütfen leke mürekkep durumuna dikkat edin, hizmet kalitenizi arttırmak için.",teknik,2,2026-03-08 19:57
970,Merve Polat,Sipariş gelmedi,"Merhaba, 28.02.2026 tarihinde sipariş ettiğim blender hala elime ulaşmadı. Kargo takip sisteminde 5 gündür hareket yok. Lütfen acil bilgi verin. Sipariş no: SP559381

--
Merve Polat

> Merve Polat şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,3,2026-04-17 10:35
971,Zeynep Şahin,Ürün kullanımı,"Merhaba, yeni aldığım ütü kutudan çıktığında nasıl şarj edilmesi gerekiyor? Kullanım kılavuzunda net bilgi yok.",teknik,1,2026-04-14 10:35
972,Anonim,Beden sorunu: yanlış ürün gönderildi,yanlış ürün gönderildi,iade,2,2026-03-11 19:57
973,Anonim,Kalite şikayeti: Ürün üzerinde boydan boya çizgi vardı belki yikars...,"Ürün üzerinde boydan boya çizgi vardı belki yikarsam kumaş toplar düzelir dedim ama maalesef yıkadım sonuç değişmedi defolu ürün gönderilmiş, firma yardımcı olurmu bu konu da bilemiyorum",teknik,1,2026-04-15 19:57
974,Anonim,İade talebi: bu nasil etek ya.görselle hiç alakası yok.yazık ya...,bu nasil etek ya.görselle hiç alakası yok.yazık yazık.,iade,1,2026-03-12 19:57
975,Anonim,Yanlış ürün: Deri etek sipariş verdim penye etek geldi lütfen i...,Deri etek sipariş verdim penye etek geldi lütfen işinizi dikkate alarak yapın gayet kalitesiz bir ürün tam bir hayal kırıklığı lütfen hatanızı telafi edin bir tek hızlı kargo oldu acele kargo olacak diye ürün doğrumu ona baksaydınız çok ince bir penyesi var iç gösteriyor lütfen işinizi özenli yapın parasını deri etek parası verdim ayrıca,iade,1,2026-03-02 19:57
976,Anonim,Arıza: Koltuk altı defolu geldi,Koltuk altı defolu geldi,teknik,1,2026-03-24 19:57
977,Anonim,Arıza: resmen giyilmiş kullanılmış gönderildi.Üzerinde le...,resmen giyilmiş kullanılmış gönderildi.Üzerinde lekeler ve parfüm kokusu vardı.stoktan almıştım.Geri iade ettim,teknik,2,2026-04-10 19:57
978,Ali Yıldız,Bozuk ürün geldi değişim,"İkinci defa bozuk ürün geliyor. İlkini değiştirdiniz, gelen de aynı sorunu veriyor. tost makinesi modeli kalitesizmiş. Param iade edilsin.

İyi günler dilerim,
Ali Yıldız",teknik,4,2026-04-04 10:35
979,Anonim,Ürün sorunu: Dikiş hataları var muntazam durmuyor,Dikiş hataları var muntazam durmuyor,teknik,1,2026-04-13 19:57
980,Anonim,Kalite şikayeti: ürün kullanılmış geldi bana ütü izi vardı bide pot...,ürün kullanılmış geldi bana ütü izi vardı bide pot duruyor beğenmedim iade,teknik,1,2026-04-26 19:57
981,Anonim,Değişim: Etek ile ne alakası var bunun insanları kandırıyor...,Etek ile ne alakası var bunun insanları kandırıyorsunuz,iade,1,2026-03-31 19:57
982,Esra Acar,Tüketici Hakem Heyeti,"İade işlemim 1 ay önce yapıldı, paramı vermiyorsunuz. 299 TL tutarındaki iadem için tüketici hakem heyetine bugün başvuruyorum. Mahkeme masraflarını da sizden talep edeceğim. Sipariş: SP384263

Teşekkürler,
Esra Acar
Tel: 05581552000

> Esra Acar şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",iade,5,2026-04-27 10:35
983,Anonim,Beden sorunu: Ürünle görsel arasında hiç benzerlik yok çok kötü...,Ürünle görsel arasında hiç benzerlik yok çok kötü rengi,iade,1,2026-03-01 19:57
984,Anonim,Beden sorunu: Bu ürün xs aldim ama çuval gibj,Bu ürün xs aldim ama çuval gibj,iade,1,2026-03-06 19:57
985,Anonim,Arıza: çok pişman oldum 3. defa giydim hemen tiftiklendi...,çok pişman oldum 3. defa giydim hemen tiftiklendi kalitesiz kumaş keşke aldığım gün giyseydim iade ederdim üzgünüm parama yazık oldu,teknik,1,2026-04-26 19:57
986,Anonim,Ürün sorunu: lekeli ürün yollanmış,lekeli ürün yollanmış,teknik,2,2026-04-13 19:57
987,Anonim,Kalite şikayeti: Etek rengi kumaşı falan güzel fakat sadece bir kez...,Etek rengi kumaşı falan güzel fakat sadece bir kez giydim ve yıkanmasıyla ipleri söküldü uzunca. Terzilik iş çıktı başıma beklemiyordum sadece bir kez yıkandı.Bir kullanım için alacaksınız alın.,teknik,1,2026-04-03 19:57
988,Elif Arslan,İndirim uygulanmadı,"Kupon kodumu kullandım ama faturaya yansımamış. Kupon kodu: HOSGELDIN20. Fark olan 459 TL'yi iade etmenizi rica ederim.

--
Elif Arslan

> Elif Arslan şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",fatura,3,2026-04-12 10:35
989,Anonim,Yanlış ürün: Ayrıca 1 beden küçük alabilirsiniz baya baya geniş...,Ayrıca 1 beden küçük alabilirsiniz baya baya geniş bir ürün.,iade,1,2026-02-26 19:57
990,Esra Acar,Tüketici Hakem Heyeti,"İade işlemim 1 ay önce yapıldı, paramı vermiyorsunuz. 1899 TL tutarındaki iadem için tüketici hakem heyetine bugün başvuruyorum. Mahkeme masraflarını da sizden talep edeceğim. Sipariş: SP705526

Saygılarımla,
Esra Acar",iade,5,2026-04-14 10:35
991,Ayşe Yılmaz,Param hala iade edilmedi,"20 GÜN ÖNCE iade ettim, hala param hesabıma gelmedi. Her aradığımda 'işleme alındı' diyorsunuz. Artık ne demek istediğinizi anlamıyorum. Tutar: 1250 TL

Teşekkürler,
Ayşe Yılmaz
Tel: 05455108369",iade,5,2026-04-13 10:35
992,Esra Acar,Fatura bilgileri,"İyi günler, faturada şirket bilgilerimi güncellemek istiyorum. Yeni vergi numaramı nereden bildirebilirim?

--
Esra Acar

> Esra Acar şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",fatura,1,2026-03-31 10:35
993,Anonim,Beden sorunu: Hiç güzel değil hiç beğenmedim iade erkek kardeşim...,Hiç güzel değil hiç beğenmedim iade erkek kardeşim için aldık dede gömleği gibi bir gömlek iadeeeeğğğ,iade,1,2026-03-20 19:57
994,Anonim,İade talebi: XS kalıbı büyük beğenmedim,XS kalıbı büyük beğenmedim,iade,1,2026-03-04 19:57
995,Elif Arslan,Kargo durumu hakkında,"Merhaba, 28.02.2026 tarihinde verdiğim SP508396 numaralı siparişimin durumunu öğrenmek istiyorum. Kargo takip linki çalışmıyor. Bilgi verirseniz sevinirim.

İyi günler dilerim,
Elif Arslan",kargo,1,2026-03-28 10:35
996,Anonim,Yanlış ürün: kolları oversize durmuyordu. alt kismida vücuduma...,kolları oversize durmuyordu. alt kismida vücuduma yapışıyordu . maalesef iade ettim,iade,1,2026-03-24 19:57
997,Anonim,Kalite şikayeti: Beğendim ama yazı rengi lacivert geldi ya of,Beğendim ama yazı rengi lacivert geldi ya of,teknik,1,2026-04-24 19:57
998,Anonim,Kalite şikayeti: Ürün görselde ki gibi değil tok bir kumaşı yok aks...,Ürün görselde ki gibi değil tok bir kumaşı yok aksine çok ince kaliteli görünmüyor.,teknik,1,2026-04-10 19:57
999,Anonim,Ürün sorunu: cok begenmeme ragmen sökük geldi,cok begenmeme ragmen sökük geldi,teknik,1,2026-04-10 19:57
1000,Fatma Kaya,Garanti sorusu,"İyi günler, 08.03.2026 tarihinde aldığım tost makinesi için garanti belgesini nereden temin edebilirim?

----- Önceki Mesaj -----
Merhaba Fatma Kaya,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",teknik,2,2026-04-02 10:35
1001,Mehmet Demir,Geç teslimat,Siparişim SP198246 3 gün önce teslim edilmiş görünüyor ama bana ulaşmadı. Apartman görevlisi de almamış. Bu konuda ne yapmamı önerirsiniz?,kargo,3,2026-04-05 10:35
1002,Anonim,Ürün sorunu: Ürünün kumaşı ve modeli güzel ama defolu geldi maa...,Ürünün kumaşı ve modeli güzel ama defolu geldi maalesef iade,teknik,1,2026-03-26 19:57
1003,İbrahim Kurt,Geç teslimat,"Siparişim SP488162 3 gün önce teslim edilmiş görünüyor ama bana ulaşmadı. Apartman görevlisi de almamış. Bu konuda ne yapmamı önerirsiniz?

Teşekkürler,
İbrahim Kurt
Tel: 05522197935",kargo,3,2026-04-10 10:35
1004,Anonim,Arıza: Ya şimdi merak ediyorum herkesin aldığı üründe bağ...,Ya şimdi merak ediyorum herkesin aldığı üründe bağcıklari dışardan benimki niye içerden kardeşim tabiki iade olucak,teknik,1,2026-04-08 19:57
1005,Anonim,Ürün sorunu: ve benim ürünüm yırtık,ve benim ürünüm yırtık,teknik,1,2026-03-03 19:57
1006,Anonim,Kalite şikayeti: Kumaşı güzel ama lekeli geldi,Kumaşı güzel ama lekeli geldi,teknik,2,2026-03-02 19:57
1007,Anonim,Hatalı ürün: Ürün defolu gönderilmiş,Ürün defolu gönderilmiş,teknik,1,2026-03-21 19:57
1008,Anonim,Beden sorunu: Farklı marka ürün geldi.,Farklı marka ürün geldi.,iade,1,2026-03-23 19:57
1009,Anonim,Beden sorunu: yanlış ürün gönderildi,yanlış ürün gönderildi,iade,2,2026-03-26 19:57
1010,Anonim,Değişim: Siz sakamisiniz ya 38 aldim buyuk geldi iade edip...,Siz sakamisiniz ya 38 aldim buyuk geldi iade edip 36 aldim simdi geldi kendi yolladigim 38 i geri yollamissiniz 36 yerine,iade,1,2026-04-02 19:57
1011,Anonim,"Ürün sorunu: Aslında tişört gayet iyi, xl aldım oversize durdu...","Aslında tişört gayet iyi, xl aldım oversize durdu (1.67-85). Ama makine de yıkadım üzerinde kendiliğinden lekeler oluştu, sadece kırmızı tonları olan diğer 2 giysimle yıkattım ve yarım saatlik programdı. Bu lekeler nasıl oluştu anlamadım, sadece bu tişörtte oldu. Artık temizlik yaparken giyiyorum :(",teknik,2,2026-03-31 19:57
1012,Anonim,Beden sorunu: Tişört boyu kısa önündeki katmanlardan sanırım çok...,Tişört boyu kısa önündeki katmanlardan sanırım çok kilolu gösteriyor,iade,1,2026-03-25 19:57
1013,Hatice Özdemir,Kargo şirketi rezalet,"akıllı saat siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!

Teşekkürler,
Hatice Özdemir
Tel: 05446304573

----- Önceki Mesaj -----
Merhaba Hatice Özdemir,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",kargo,3,2026-04-13 10:35
1014,Anonim,Yanlış ürün: 48 kilo s beden sipariş ettim küçük geldi iade edi...,48 kilo s beden sipariş ettim küçük geldi iade edip M sipariş ettim L göndermişler. Ayrıca sipariş ettikten 5 gün sonra geldi kargo süreci çok uzun sürüyor hiç memnun kalmadım.,iade,1,2026-04-02 19:57
1015,Anonim,Arıza: 2 yerinden yırtık ve lekeli geldi hemen iade edece...,2 yerinden yırtık ve lekeli geldi hemen iade edeceğim,teknik,2,2026-03-15 19:57
1016,Emine Aydın,Ürün kullanımı,"Merhaba, yeni aldığım tablet kutudan çıktığında nasıl şarj edilmesi gerekiyor? Kullanım kılavuzunda net bilgi yok.

Teşekkürler,
Emine Aydın
Tel: 05482034137

> Emine Aydın şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",teknik,1,2026-04-25 10:35
1017,Ali Yıldız,Ürün arızalı,"Aldığım tablet ilk açılışta çalıştı ama 2 gün sonra hiç açılmıyor. Tuşa basıyorum tepki vermiyor. Sipariş: SP703853

Teşekkürler,
Ali Yıldız
Tel: 05425702656",teknik,3,2026-04-24 10:35
1018,Hatice Özdemir,ÇİFT ÇEKİM YAPILDI,"Hesabımdan AYNI siparişin tutarı İKİ KEZ çekildi! 4750 TL fazladan paramı alın geri verin. Bankayı arıyorum şu an. Sipariş: SP897730

--
Hatice Özdemir",fatura,5,2026-03-30 10:35
